food_item,calories,proteins,carbohydrates,fats,fibers,sugars,category,sodium,cholesterol,meal_type,water_intake,source_file
Potato,377,49.9,42.9,33.6,7.7,15.7,Vegetables,108,35.0,Dinner,360.0,Food_2.csv
Pork Chop,563,9.5,18.2,16.6,6.7,25.6,Meat,108,174.0,Breakfast,615.0,Food_2.csv
Popcorn,204,49.6,75.5,22.6,9.9,7.6,Snacks,620,85.0,Breakfast,746.0,Food_2.csv
Orange,218,37.1,98.1,18.2,1.3,18.7,Fruits,97,120.0,Dinner,557.0,Food_2.csv
Chocolate,369,33.1,16.9,5.7,5.6,18.3,Snacks,517,260.0,Lunch,548.0,Food_2.csv
Broccoli,463,44.9,6.3,33.4,6.7,26.5,Vegetables,987,170.0,Snack,263.0,Food_2.csv
Milk,487,16.8,17.6,32.3,7.2,36.3,Dairy,661,110.0,Breakfast,925.0,Food_2.csv
Chicken Breast,84,30.6,38.8,15.5,5.3,14.6,Meat,110,4.0,Lunch,874.0,Food_2.csv
Yogurt,156,1.0,83.5,16.8,1.7,16.6,Dairy,331,100.0,Snack,515.0,Food_2.csv
Nuts,202,11.9,23.5,28.3,4.4,49.5,Snacks,559,185.0,Snack,835.0,Food_2.csv
Cookies,558,40.3,45.0,15.8,6.2,20.7,Snacks,608,239.0,Dinner,971.0,Food_2.csv
Carrot,499,42.8,65.0,1.6,9.3,45.3,Vegetables,871,56.0,Lunch,688.0,Food_2.csv
Coffee,519,28.6,52.9,43.1,1.7,20.3,Beverages,922,222.0,Dinner,825.0,Food_2.csv
Chips,235,29.0,85.4,26.3,7.3,47.9,Snacks,257,278.0,Snack,308.0,Food_2.csv
Butter,295,34.1,27.1,42.6,7.8,49.9,Dairy,178,239.0,Snack,172.0,Food_2.csv
Quinoa,323,25.0,94.3,31.2,5.3,13.3,Grains,447,32.0,Snack,350.0,Food_2.csv
Chocolate,245,46.1,9.8,48.3,3.2,19.3,Snacks,0,221.0,Lunch,399.0,Food_2.csv
Orange Juice,407,15.5,86.6,31.3,0.7,26.4,Beverages,782,16.0,Dinner,655.0,Food_2.csv
Chicken Breast,485,47.9,16.0,24.1,4.8,38.4,Meat,743,260.0,Breakfast,618.0,Food_2.csv
Oats,427,25.1,40.9,1.4,9.8,6.8,Grains,670,213.0,Breakfast,223.0,Food_2.csv
Salmon,277,15.7,8.9,45.6,6.4,34.1,Meat,617,101.0,Breakfast,260.0,Food_2.csv
Carrot,493,31.6,59.5,34.0,4.9,8.6,Vegetables,499,90.0,Breakfast,324.0,Food_2.csv
Cookies,338,5.4,99.3,23.2,5.2,32.1,Snacks,733,27.0,Breakfast,150.0,Food_2.csv
Tomato,574,14.9,51.5,29.4,6.8,43.8,Vegetables,266,233.0,Dinner,563.0,Food_2.csv
Tomato,514,14.9,93.4,20.3,7.1,17.1,Vegetables,11,293.0,Lunch,160.0,Food_2.csv
Salmon,62,5.7,50.0,37.8,8.3,35.3,Meat,202,158.0,Snack,551.0,Food_2.csv
Apple,196,7.7,23.9,26.9,5.6,26.3,Fruits,647,184.0,Breakfast,820.0,Food_2.csv
Broccoli,92,45.0,37.3,17.3,9.5,36.5,Vegetables,169,296.0,Lunch,873.0,Food_2.csv
Chocolate,326,47.2,71.9,9.2,6.0,19.6,Snacks,758,2.0,Lunch,728.0,Food_2.csv
Apple,417,46.8,31.9,27.1,7.6,40.3,Fruits,583,135.0,Dinner,101.0,Food_2.csv
Milkshake,465,32.7,23.0,3.4,9.0,31.8,Beverages,661,280.0,Snack,401.0,Food_2.csv
Quinoa,410,27.7,75.2,7.6,1.6,49.2,Grains,747,235.0,Dinner,104.0,Food_2.csv
Chicken Breast,165,31.6,68.0,30.3,0.8,23.4,Meat,626,87.0,Snack,732.0,Food_2.csv
Pork Chop,440,41.6,50.8,35.1,7.5,43.7,Meat,249,220.0,Breakfast,735.0,Food_2.csv
Milkshake,501,10.5,84.7,30.9,9.7,19.5,Beverages,419,138.0,Dinner,132.0,Food_2.csv
Pork Chop,337,38.0,87.7,42.0,5.2,37.3,Meat,806,3.0,Dinner,151.0,Food_2.csv
Cheese,492,2.5,80.1,31.2,0.9,47.9,Dairy,655,253.0,Breakfast,210.0,Food_2.csv
Green Tea,159,45.1,40.7,36.0,9.6,22.8,Beverages,938,20.0,Breakfast,105.0,Food_2.csv
Milk,481,9.1,20.9,42.8,8.6,42.9,Dairy,392,165.0,Dinner,707.0,Food_2.csv
Popcorn,60,23.9,18.5,34.0,4.4,2.1,Snacks,293,85.0,Snack,653.0,Food_2.csv
Bread,561,36.7,35.5,12.6,0.8,25.1,Grains,458,225.0,Snack,431.0,Food_2.csv
Water,580,23.6,15.6,49.9,5.3,44.9,Beverages,996,5.0,Dinner,487.0,Food_2.csv
Popcorn,515,37.6,41.0,44.2,9.7,21.7,Snacks,100,124.0,Dinner,128.0,Food_2.csv
Popcorn,406,40.0,17.9,10.4,2.7,7.5,Snacks,241,80.0,Breakfast,966.0,Food_2.csv
Nuts,344,24.3,26.3,4.7,3.0,17.1,Snacks,966,274.0,Breakfast,206.0,Food_2.csv
Yogurt,98,4.6,32.7,34.9,5.7,38.0,Dairy,898,127.0,Breakfast,943.0,Food_2.csv
Pork Chop,141,40.7,81.6,44.6,5.3,40.5,Meat,6,158.0,Breakfast,877.0,Food_2.csv
Green Tea,138,29.8,6.3,7.6,1.1,23.4,Beverages,545,63.0,Dinner,471.0,Food_2.csv
Eggs,256,16.3,75.0,37.9,9.1,6.1,Meat,262,159.0,Lunch,512.0,Food_2.csv
Milkshake,267,30.4,70.3,25.9,8.1,46.2,Beverages,172,3.0,Snack,323.0,Food_2.csv
Chocolate,488,21.7,82.1,15.0,0.8,30.6,Snacks,107,287.0,Breakfast,144.0,Food_2.csv
Tomato,364,28.6,39.7,25.3,9.2,25.9,Vegetables,523,59.0,Dinner,201.0,Food_2.csv
Milkshake,521,34.8,36.9,43.0,2.8,26.3,Beverages,565,64.0,Lunch,362.0,Food_2.csv
Potato,437,10.4,71.6,19.1,1.7,16.2,Vegetables,992,130.0,Lunch,436.0,Food_2.csv
Carrot,588,46.6,14.1,14.9,3.2,36.2,Vegetables,992,236.0,Breakfast,148.0,Food_2.csv
Milkshake,470,13.1,93.5,29.9,4.8,33.9,Beverages,699,116.0,Lunch,524.0,Food_2.csv
Strawberry,343,1.6,47.7,24.5,1.1,0.5,Fruits,41,39.0,Breakfast,558.0,Food_2.csv
Spinach,311,7.7,58.2,39.0,3.6,26.7,Vegetables,534,270.0,Lunch,320.0,Food_2.csv
Chocolate,413,39.6,56.8,29.1,7.5,48.3,Snacks,933,71.0,Breakfast,122.0,Food_2.csv
Milkshake,336,15.2,11.1,1.1,1.8,3.4,Beverages,856,204.0,Breakfast,765.0,Food_2.csv
Orange,141,19.8,8.2,46.5,9.0,18.3,Fruits,803,175.0,Lunch,101.0,Food_2.csv
Quinoa,268,35.6,30.5,17.7,8.1,34.4,Grains,851,53.0,Lunch,201.0,Food_2.csv
Rice,287,44.7,76.7,28.5,7.3,30.0,Grains,586,177.0,Snack,782.0,Food_2.csv
Apple,473,13.4,16.8,28.8,1.6,37.3,Fruits,187,14.0,Lunch,743.0,Food_2.csv
Green Tea,359,36.7,37.8,32.2,6.7,45.7,Beverages,638,87.0,Snack,708.0,Food_2.csv
Tomato,405,4.1,9.4,41.6,7.7,12.5,Vegetables,562,9.0,Snack,211.0,Food_2.csv
Milkshake,353,33.2,64.3,44.3,2.7,18.2,Beverages,739,86.0,Dinner,425.0,Food_2.csv
Pork Chop,531,46.9,73.7,21.9,8.0,22.5,Meat,432,3.0,Dinner,860.0,Food_2.csv
Tomato,169,29.7,41.7,35.5,4.0,23.2,Vegetables,501,163.0,Lunch,728.0,Food_2.csv
Coffee,328,32.3,75.8,3.3,8.0,17.2,Beverages,956,232.0,Breakfast,874.0,Food_2.csv
Chocolate,192,29.7,11.9,3.5,6.7,41.2,Snacks,739,51.0,Breakfast,303.0,Food_2.csv
Green Tea,80,28.8,79.4,31.2,9.4,37.5,Beverages,494,269.0,Snack,935.0,Food_2.csv
Chicken Breast,180,35.6,35.4,46.9,1.7,18.3,Meat,805,65.0,Breakfast,560.0,Food_2.csv
Nuts,206,17.2,28.1,48.7,0.7,2.3,Snacks,612,261.0,Lunch,794.0,Food_2.csv
Strawberry,563,16.3,91.7,26.9,3.7,49.9,Fruits,882,1.0,Breakfast,987.0,Food_2.csv
Nuts,363,16.2,12.3,5.6,9.6,22.7,Snacks,197,209.0,Snack,480.0,Food_2.csv
Milk,299,17.1,44.3,31.7,3.0,9.0,Dairy,284,278.0,Dinner,978.0,Food_2.csv
Cheese,300,45.3,39.1,10.8,5.4,7.2,Dairy,356,181.0,Lunch,753.0,Food_2.csv
Banana,423,18.7,82.2,32.3,3.3,29.5,Fruits,88,238.0,Snack,977.0,Food_2.csv
Grapes,546,6.8,64.7,27.3,0.9,1.9,Fruits,895,81.0,Snack,623.0,Food_2.csv
Beef Steak,520,18.3,77.9,40.6,2.5,21.5,Meat,391,198.0,Dinner,541.0,Food_2.csv
Oats,528,21.3,7.8,6.2,2.7,13.8,Grains,8,74.0,Breakfast,405.0,Food_2.csv
Milkshake,570,14.1,7.1,15.8,9.4,5.9,Beverages,215,158.0,Lunch,741.0,Food_2.csv
Orange,549,25.0,23.7,38.6,2.6,17.1,Fruits,715,202.0,Lunch,791.0,Food_2.csv
Orange Juice,84,40.5,18.7,23.7,3.6,49.0,Beverages,980,281.0,Breakfast,286.0,Food_2.csv
Rice,475,20.0,34.8,2.4,4.6,48.4,Grains,145,18.0,Snack,137.0,Food_2.csv
Quinoa,186,22.6,52.6,27.7,4.3,39.5,Grains,129,21.0,Dinner,779.0,Food_2.csv
Water,435,44.1,56.3,40.6,6.0,30.4,Beverages,297,265.0,Snack,373.0,Food_2.csv
Orange,196,23.3,26.2,6.2,8.8,26.5,Fruits,701,99.0,Breakfast,442.0,Food_2.csv
Green Tea,589,12.5,88.7,27.8,2.6,27.5,Beverages,859,134.0,Dinner,488.0,Food_2.csv
Milk,166,33.4,81.9,19.9,9.0,43.6,Dairy,970,261.0,Snack,424.0,Food_2.csv
Milk,214,12.0,18.8,25.0,10.0,0.4,Dairy,769,217.0,Lunch,741.0,Food_2.csv
Banana,261,27.5,75.7,24.3,4.8,24.9,Fruits,33,226.0,Snack,387.0,Food_2.csv
Carrot,396,18.0,55.3,40.3,8.9,1.5,Vegetables,221,162.0,Breakfast,204.0,Food_2.csv
Paneer,552,23.2,35.8,16.7,0.2,14.9,Dairy,510,63.0,Dinner,349.0,Food_2.csv
Paneer,407,45.3,13.7,25.4,3.1,11.4,Dairy,653,58.0,Lunch,515.0,Food_2.csv
Rice,178,49.0,74.3,27.9,0.9,40.8,Grains,546,292.0,Breakfast,211.0,Food_2.csv
Water,569,26.7,36.3,32.6,7.9,9.0,Beverages,639,240.0,Dinner,883.0,Food_2.csv
Grapes,115,18.1,54.5,12.0,0.4,8.2,Fruits,287,299.0,Dinner,884.0,Food_2.csv
Cheese,457,21.6,83.9,9.8,7.6,3.0,Dairy,205,300.0,Breakfast,967.0,Food_2.csv
Potato,512,24.8,38.9,28.9,6.6,12.7,Vegetables,74,216.0,Dinner,239.0,Food_2.csv
Oats,259,37.0,8.8,4.0,9.9,24.3,Grains,866,49.0,Dinner,692.0,Food_2.csv
Eggs,392,3.7,93.0,6.7,5.2,10.6,Meat,861,172.0,Breakfast,804.0,Food_2.csv
Butter,398,27.4,56.2,32.3,8.8,29.7,Dairy,178,111.0,Breakfast,954.0,Food_2.csv
Pasta,304,10.9,15.0,21.6,1.1,18.8,Grains,341,249.0,Breakfast,204.0,Food_2.csv
Rice,479,45.6,83.8,32.4,5.3,6.5,Grains,749,36.0,Breakfast,707.0,Food_2.csv
Apple,62,6.6,36.2,14.2,2.0,46.6,Fruits,317,288.0,Snack,476.0,Food_2.csv
Pork Chop,431,24.6,25.2,39.1,4.4,13.9,Meat,678,137.0,Dinner,926.0,Food_2.csv
Pasta,167,42.4,13.4,43.1,4.4,3.3,Grains,130,209.0,Dinner,170.0,Food_2.csv
Pasta,333,39.3,71.0,25.3,8.2,11.4,Grains,968,274.0,Dinner,641.0,Food_2.csv
Cheese,434,46.2,97.4,19.9,7.1,27.9,Dairy,649,15.0,Dinner,585.0,Food_2.csv
Milkshake,374,41.6,44.0,4.3,2.1,5.0,Beverages,69,61.0,Dinner,430.0,Food_2.csv
Salmon,443,22.0,47.8,23.9,9.9,40.4,Meat,807,97.0,Lunch,709.0,Food_2.csv
Beef Steak,79,29.7,24.8,13.8,5.6,49.6,Meat,289,85.0,Snack,617.0,Food_2.csv
Tomato,432,13.1,55.6,44.5,7.9,10.5,Vegetables,819,20.0,Breakfast,701.0,Food_2.csv
Milkshake,592,40.8,73.2,18.5,4.6,42.8,Beverages,228,133.0,Snack,940.0,Food_2.csv
Broccoli,207,35.9,94.1,27.7,0.9,22.8,Vegetables,937,82.0,Breakfast,863.0,Food_2.csv
Milk,51,31.1,53.4,24.0,4.0,45.2,Dairy,729,194.0,Snack,165.0,Food_2.csv
Broccoli,475,14.4,58.1,40.4,0.6,47.2,Vegetables,776,73.0,Snack,740.0,Food_2.csv
Orange,353,35.2,88.1,49.6,9.1,6.7,Fruits,342,173.0,Breakfast,932.0,Food_2.csv
Chicken Breast,101,14.4,74.2,16.0,6.9,1.2,Meat,905,236.0,Snack,307.0,Food_2.csv
Water,402,23.0,57.0,13.4,7.9,0.6,Beverages,746,299.0,Dinner,170.0,Food_2.csv
Nuts,425,19.9,64.0,5.3,0.7,49.9,Snacks,843,187.0,Snack,604.0,Food_2.csv
Strawberry,251,8.1,35.9,5.4,5.6,13.4,Fruits,100,111.0,Breakfast,164.0,Food_2.csv
Oats,501,4.2,55.0,16.5,5.4,32.6,Grains,940,238.0,Dinner,396.0,Food_2.csv
Apple,495,43.9,17.5,34.0,6.7,19.5,Fruits,472,178.0,Breakfast,484.0,Food_2.csv
Beef Steak,221,40.7,5.1,32.6,8.8,0.7,Meat,879,86.0,Snack,395.0,Food_2.csv
Chicken Breast,128,39.9,45.4,31.3,3.1,6.3,Meat,34,48.0,Lunch,334.0,Food_2.csv
Oats,110,31.9,44.1,22.5,6.7,33.2,Grains,957,33.0,Dinner,623.0,Food_2.csv
Green Tea,231,41.3,10.8,45.7,2.7,8.7,Beverages,804,230.0,Lunch,295.0,Food_2.csv
Nuts,185,44.0,62.8,8.8,7.3,47.3,Snacks,517,115.0,Snack,462.0,Food_2.csv
Pasta,294,11.3,51.4,28.0,9.9,28.5,Grains,509,241.0,Snack,685.0,Food_2.csv
Nuts,90,43.1,85.0,30.7,9.7,28.8,Snacks,209,268.0,Lunch,385.0,Food_2.csv
Coffee,397,33.5,26.0,37.7,8.4,21.1,Beverages,838,199.0,Dinner,149.0,Food_2.csv
Eggs,386,5.3,5.6,8.4,0.9,32.0,Meat,542,253.0,Lunch,238.0,Food_2.csv
Rice,309,32.6,16.0,4.2,1.3,34.4,Grains,75,185.0,Dinner,375.0,Food_2.csv
Chicken Breast,507,30.6,78.6,43.3,0.6,43.0,Meat,519,283.0,Snack,588.0,Food_2.csv
Quinoa,190,44.5,41.1,20.3,6.9,33.0,Grains,157,78.0,Dinner,180.0,Food_2.csv
Butter,253,22.1,47.4,35.6,0.1,5.4,Dairy,327,190.0,Snack,760.0,Food_2.csv
Apple,86,18.8,73.0,42.5,3.8,1.8,Fruits,344,4.0,Snack,540.0,Food_2.csv
Chocolate,380,24.2,16.7,8.0,6.2,47.8,Snacks,613,212.0,Dinner,534.0,Food_2.csv
Cheese,101,17.8,22.5,2.8,1.4,34.1,Dairy,572,186.0,Lunch,431.0,Food_2.csv
Cookies,583,47.3,27.3,8.5,3.0,45.9,Snacks,79,25.0,Breakfast,930.0,Food_2.csv
Popcorn,570,49.9,71.1,5.3,4.3,43.3,Snacks,517,201.0,Lunch,171.0,Food_2.csv
Chips,509,8.7,89.4,46.1,3.1,45.6,Snacks,542,202.0,Snack,422.0,Food_2.csv
Pork Chop,328,19.6,97.2,39.0,7.8,30.3,Meat,347,263.0,Lunch,606.0,Food_2.csv
Pasta,72,34.5,92.9,27.7,10.0,49.2,Grains,783,153.0,Snack,369.0,Food_2.csv
Chips,374,1.8,19.8,21.2,9.7,9.1,Snacks,501,187.0,Snack,388.0,Food_2.csv
Milk,478,47.8,78.7,12.8,0.5,28.5,Dairy,636,262.0,Dinner,451.0,Food_2.csv
Chocolate,477,46.6,32.6,47.6,0.5,22.3,Snacks,70,219.0,Dinner,328.0,Food_2.csv
Eggs,473,11.9,59.4,11.9,1.7,39.5,Meat,146,148.0,Dinner,435.0,Food_2.csv
Apple,497,30.9,76.4,24.9,5.7,8.6,Fruits,249,32.0,Dinner,183.0,Food_2.csv
Milk,80,7.0,48.9,28.0,8.6,3.6,Dairy,818,71.0,Dinner,511.0,Food_2.csv
Apple,515,24.8,30.7,44.1,9.5,12.8,Fruits,358,169.0,Dinner,580.0,Food_2.csv
Cookies,80,18.0,70.5,36.9,5.6,1.9,Snacks,158,283.0,Breakfast,508.0,Food_2.csv
Spinach,55,25.0,84.2,42.2,2.7,42.6,Vegetables,145,92.0,Lunch,179.0,Food_2.csv
Strawberry,383,4.2,26.8,49.2,0.2,25.9,Fruits,687,22.0,Snack,812.0,Food_2.csv
Green Tea,184,22.1,42.3,3.8,3.9,5.5,Beverages,49,58.0,Dinner,365.0,Food_2.csv
Beef Steak,464,22.7,63.5,23.7,6.2,37.3,Meat,327,53.0,Breakfast,329.0,Food_2.csv
Milk,306,30.0,84.7,25.3,4.6,49.7,Dairy,905,63.0,Breakfast,265.0,Food_2.csv
Carrot,481,43.6,66.3,4.9,3.9,1.7,Vegetables,487,197.0,Dinner,243.0,Food_2.csv
Grapes,436,46.7,95.1,14.0,10.0,39.9,Fruits,426,233.0,Dinner,731.0,Food_2.csv
Broccoli,194,17.2,84.9,22.0,8.5,5.0,Vegetables,490,220.0,Dinner,323.0,Food_2.csv
Yogurt,111,4.2,38.7,20.0,7.5,6.9,Dairy,743,134.0,Lunch,659.0,Food_2.csv
Pasta,252,29.9,33.2,16.1,0.7,33.6,Grains,603,21.0,Breakfast,851.0,Food_2.csv
Beef Steak,285,5.8,60.7,32.2,2.9,1.9,Meat,924,51.0,Dinner,677.0,Food_2.csv
Bread,520,46.7,54.6,44.2,7.6,45.0,Grains,609,63.0,Lunch,757.0,Food_2.csv
Apple,456,29.4,13.6,9.3,6.4,4.4,Fruits,408,198.0,Breakfast,309.0,Food_2.csv
Green Tea,107,38.3,78.7,47.4,7.5,39.3,Beverages,315,229.0,Breakfast,766.0,Food_2.csv
Bread,584,31.8,21.0,34.6,1.3,0.0,Grains,911,72.0,Dinner,886.0,Food_2.csv
Green Tea,118,7.9,62.0,22.9,4.9,30.2,Beverages,63,215.0,Dinner,519.0,Food_2.csv
Pork Chop,520,20.3,19.3,42.6,2.9,18.8,Meat,303,75.0,Lunch,812.0,Food_2.csv
Tomato,564,44.9,98.5,4.2,1.9,23.5,Vegetables,38,218.0,Lunch,758.0,Food_2.csv
Chips,106,8.1,61.7,34.2,3.1,11.8,Snacks,815,76.0,Breakfast,883.0,Food_2.csv
Beef Steak,95,5.7,54.7,15.3,0.1,38.3,Meat,548,17.0,Snack,500.0,Food_2.csv
Potato,410,14.5,28.7,34.0,2.8,43.8,Vegetables,44,165.0,Snack,716.0,Food_2.csv
Milkshake,93,11.6,18.4,28.0,4.7,16.3,Beverages,974,173.0,Lunch,307.0,Food_2.csv
Orange,534,17.0,89.5,23.8,9.4,15.2,Fruits,628,189.0,Snack,686.0,Food_2.csv
Tomato,569,27.0,19.1,14.6,1.8,12.6,Vegetables,72,140.0,Snack,550.0,Food_2.csv
Salmon,338,14.2,46.8,29.0,6.6,9.2,Meat,284,262.0,Snack,316.0,Food_2.csv
Water,285,38.0,25.8,6.9,0.5,45.2,Beverages,555,8.0,Dinner,372.0,Food_2.csv
Milkshake,64,3.4,75.9,26.7,5.0,31.1,Beverages,414,129.0,Lunch,397.0,Food_2.csv
Milk,363,11.8,10.4,7.8,6.4,29.0,Dairy,4,12.0,Snack,771.0,Food_2.csv
Coffee,227,24.0,82.0,6.6,2.7,43.7,Beverages,934,182.0,Lunch,232.0,Food_2.csv
Quinoa,236,17.0,26.4,14.3,5.1,19.6,Grains,908,242.0,Lunch,905.0,Food_2.csv
Butter,169,45.8,33.5,8.8,9.7,44.4,Dairy,959,41.0,Snack,781.0,Food_2.csv
Chocolate,214,12.7,58.5,35.7,6.4,19.5,Snacks,404,30.0,Snack,686.0,Food_2.csv
Milkshake,518,9.2,90.4,11.8,2.7,40.9,Beverages,596,45.0,Lunch,587.0,Food_2.csv
Bread,353,49.1,56.4,45.3,3.4,43.9,Grains,326,0.0,Snack,585.0,Food_2.csv
Butter,134,1.6,17.2,12.6,2.6,13.5,Dairy,100,109.0,Breakfast,640.0,Food_2.csv
Quinoa,151,12.4,85.9,21.2,4.8,3.4,Grains,498,118.0,Breakfast,744.0,Food_2.csv
Water,521,44.6,31.1,26.4,4.1,12.9,Beverages,290,53.0,Breakfast,900.0,Food_2.csv
Paneer,270,16.8,64.3,34.3,0.7,21.4,Dairy,619,171.0,Snack,663.0,Food_2.csv
Milkshake,125,17.0,76.3,30.6,4.1,42.8,Beverages,564,89.0,Dinner,866.0,Food_2.csv
Paneer,279,49.1,27.3,42.7,8.2,24.2,Dairy,356,157.0,Dinner,106.0,Food_2.csv
Bread,128,22.0,41.6,24.5,9.5,40.3,Grains,251,177.0,Dinner,487.0,Food_2.csv
Chicken Breast,311,15.8,26.3,16.1,5.8,15.4,Meat,183,69.0,Lunch,604.0,Food_2.csv
Pasta,156,35.6,92.1,16.4,3.5,32.9,Grains,552,282.0,Dinner,120.0,Food_2.csv
Bread,315,39.7,12.5,20.2,4.5,19.5,Grains,104,252.0,Snack,502.0,Food_2.csv
Milk,257,38.6,30.7,7.9,9.3,30.5,Dairy,186,68.0,Breakfast,194.0,Food_2.csv
Water,297,5.2,76.2,40.2,3.5,32.8,Beverages,499,54.0,Breakfast,649.0,Food_2.csv
Yogurt,442,16.4,8.4,20.0,2.7,18.2,Dairy,519,188.0,Breakfast,545.0,Food_2.csv
Milkshake,476,20.2,91.5,19.3,4.5,24.2,Beverages,162,24.0,Breakfast,356.0,Food_2.csv
Orange,560,18.4,75.7,4.5,8.5,47.3,Fruits,702,230.0,Snack,916.0,Food_2.csv
Water,399,13.7,97.5,23.9,3.7,32.7,Beverages,677,300.0,Dinner,867.0,Food_2.csv
Tomato,392,29.5,97.4,48.0,5.0,24.8,Vegetables,909,10.0,Lunch,741.0,Food_2.csv
Broccoli,76,33.3,42.1,32.4,1.4,13.1,Vegetables,971,167.0,Snack,385.0,Food_2.csv
Yogurt,461,14.0,79.3,34.8,3.0,43.6,Dairy,614,39.0,Snack,140.0,Food_2.csv
Banana,297,34.1,19.6,24.7,2.4,16.1,Fruits,19,53.0,Dinner,699.0,Food_2.csv
Chicken Breast,195,2.7,28.8,8.2,6.4,7.2,Meat,24,227.0,Dinner,613.0,Food_2.csv
Spinach,292,32.7,99.4,9.3,9.4,18.7,Vegetables,409,210.0,Snack,304.0,Food_2.csv
Coffee,344,7.0,44.8,23.6,9.7,49.0,Beverages,80,183.0,Snack,972.0,Food_2.csv
Salmon,417,41.9,35.1,15.0,7.7,25.5,Meat,788,48.0,Breakfast,133.0,Food_2.csv
Orange Juice,158,2.2,29.2,7.2,8.4,19.1,Beverages,452,175.0,Lunch,221.0,Food_2.csv
Apple,170,46.1,21.9,14.9,5.2,15.2,Fruits,398,109.0,Lunch,364.0,Food_2.csv
Salmon,62,16.1,62.7,4.8,2.4,20.0,Meat,499,156.0,Snack,781.0,Food_2.csv
Beef Steak,445,9.5,61.3,4.6,8.5,14.1,Meat,34,18.0,Snack,338.0,Food_2.csv
Spinach,186,35.2,55.9,44.4,2.1,40.1,Vegetables,14,107.0,Dinner,333.0,Food_2.csv
Eggs,279,43.1,9.6,26.1,4.1,24.5,Meat,145,185.0,Dinner,154.0,Food_2.csv
Cookies,295,41.4,96.1,40.5,9.1,10.0,Snacks,190,40.0,Snack,105.0,Food_2.csv
Grapes,454,2.2,58.1,37.4,7.9,17.7,Fruits,473,25.0,Lunch,314.0,Food_2.csv
Chicken Breast,57,24.6,23.8,42.6,8.9,32.4,Meat,634,48.0,Snack,871.0,Food_2.csv
Milk,269,46.9,78.5,27.7,2.4,5.3,Dairy,699,202.0,Breakfast,261.0,Food_2.csv
Milkshake,583,11.1,56.9,24.7,5.3,32.7,Beverages,199,83.0,Breakfast,644.0,Food_2.csv
Chicken Breast,54,45.8,81.1,1.4,7.3,6.5,Meat,116,223.0,Snack,564.0,Food_2.csv
Potato,274,49.4,63.0,6.9,5.6,30.4,Vegetables,119,196.0,Snack,811.0,Food_2.csv
Salmon,577,21.2,21.4,34.3,10.0,6.6,Meat,622,116.0,Breakfast,232.0,Food_2.csv
Orange Juice,423,36.6,10.4,1.7,2.0,14.0,Beverages,582,153.0,Snack,609.0,Food_2.csv
Chips,80,21.4,95.9,6.7,5.3,10.3,Snacks,523,111.0,Breakfast,182.0,Food_2.csv
Eggs,79,8.0,86.9,25.0,5.3,20.1,Meat,792,212.0,Lunch,283.0,Food_2.csv
Paneer,70,13.2,30.5,48.0,7.5,46.6,Dairy,845,257.0,Lunch,952.0,Food_2.csv
Apple,197,5.2,95.7,11.8,2.4,16.7,Fruits,159,228.0,Breakfast,303.0,Food_2.csv
Beef Steak,247,29.7,45.8,34.2,5.0,27.4,Meat,482,143.0,Breakfast,885.0,Food_2.csv
Orange,163,22.5,57.6,46.7,0.7,13.3,Fruits,152,257.0,Lunch,953.0,Food_2.csv
Potato,525,28.7,37.9,20.6,3.3,32.3,Vegetables,471,59.0,Lunch,537.0,Food_2.csv
Strawberry,367,41.3,61.6,34.2,2.9,1.1,Fruits,974,289.0,Breakfast,802.0,Food_2.csv
Orange Juice,589,46.5,84.5,23.6,4.4,47.1,Beverages,435,111.0,Dinner,765.0,Food_2.csv
Milk,446,18.8,42.0,11.3,1.8,17.4,Dairy,194,181.0,Breakfast,563.0,Food_2.csv
Coffee,433,14.4,49.1,18.0,3.6,37.0,Beverages,620,192.0,Breakfast,844.0,Food_2.csv
Salmon,377,36.7,28.8,4.4,6.7,7.4,Meat,892,58.0,Snack,901.0,Food_2.csv
Water,109,33.9,34.5,13.5,1.0,40.4,Beverages,648,111.0,Dinner,853.0,Food_2.csv
Pork Chop,565,46.8,69.3,18.8,5.0,36.5,Meat,287,245.0,Dinner,999.0,Food_2.csv
Rice,94,18.0,92.2,1.6,1.7,8.4,Grains,82,56.0,Snack,328.0,Food_2.csv
Butter,510,7.2,59.8,41.9,2.2,38.6,Dairy,207,204.0,Breakfast,152.0,Food_2.csv
Spinach,363,28.0,97.5,9.0,2.2,30.0,Vegetables,379,70.0,Breakfast,771.0,Food_2.csv
Quinoa,174,20.2,84.7,24.7,9.6,35.2,Grains,876,39.0,Snack,221.0,Food_2.csv
Salmon,425,23.2,49.5,37.3,8.3,13.4,Meat,379,100.0,Dinner,373.0,Food_2.csv
Green Tea,251,20.1,25.8,30.7,3.9,40.9,Beverages,334,185.0,Snack,998.0,Food_2.csv
Milk,279,37.2,48.0,49.0,4.7,19.5,Dairy,13,150.0,Lunch,781.0,Food_2.csv
Beef Steak,488,11.7,9.4,13.5,2.7,45.4,Meat,763,156.0,Breakfast,816.0,Food_2.csv
Carrot,138,36.7,88.0,38.9,0.6,41.8,Vegetables,752,130.0,Dinner,186.0,Food_2.csv
Paneer,315,41.0,27.7,16.0,2.2,28.0,Dairy,689,147.0,Breakfast,594.0,Food_2.csv
Green Tea,115,25.5,10.2,6.8,7.6,39.2,Beverages,451,94.0,Lunch,993.0,Food_2.csv
